registry,package,downloads,latest_version,version_count,stable_version_count,first_release,latest_release,github_url,registry_url,doc_site_url,readme_file,has_readme,docs_folder_count,docs_folder_files,error
rubygems,google-cloud-profiler-v2,18631720.0,1.7.0,31,31,2021-02-23,2026-06-11,https://github.com/googleapis/google-cloud-ruby,https://rubygems.org/gems/google-cloud-profiler-v2,https://www.rubydoc.info/gems/google-cloud-profiler-v2/1.7.0,README.md,Yes,0,,
rubygems,zstd-ruby,18626425.0,2.0.8,52,51,2017-02-05,2026-08-09,https://github.com/springmt/zstd-ruby,https://rubygems.org/gems/zstd-ruby,https://www.rubydoc.info/gems/zstd-ruby/2.0.8,README.md,Yes,0,,
rubygems,mailgun-ruby,18611622.0,1.4.4,46,46,2014-01-22,2026-05-26,https://github.com/mailgun/mailgun-ruby,https://rubygems.org/gems/mailgun-ruby,https://documentation.mailgun.com/,README.md,Yes,18,docs/AccountWebhooks.md; docs/AnalyticsTags.md; docs/DomainKeys.md; docs/Domains.md; docs/EmailValidation.md; docs/Events.md; docs/Logs.md; docs/MessageBuilder.md; docs/Metrics.md; docs/OptInHandler.md; docs/Snippets.md; docs/Subaccounts.md; docs/Suppressions.md; docs/Templates.md; docs/Webhooks.md; docs/railgun/EmailValidation.md; docs/railgun/Overview.md; docs/railgun/Parameters.md,
rubygems,jquery-fileupload-rails,18597918.0,1.0.0,18,18,2012-03-12,2018-11-15,https://github.com/tors/jquery-fileupload-rails,https://rubygems.org/gems/jquery-fileupload-rails,https://github.com/tors/jquery-fileupload-rails,README.md,Yes,0,,
rubygems,redis-cluster-client,18529097.0,0.17.1,100,100,2022-06-11,2026-08-19,https://github.com/redis-rb/redis-cluster-client,https://rubygems.org/gems/redis-cluster-client,https://www.rubydoc.info/gems/redis-cluster-client/0.17.1,,No,0,,
rubygems,pretender,18527093.0,1.0.0,15,15,2013-03-05,2026-04-02,https://github.com/ankane/pretender,https://rubygems.org/gems/pretender,https://github.com/ankane/pretender,README.md,Yes,0,,
rubygems,elasticsearch-dsl,18459237.0,0.1.10,12,12,2013-09-25,2021-07-06,https://github.com/elastic/elasticsearch-ruby,https://rubygems.org/gems/elasticsearch-dsl,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/index.html,README.md,Yes,0,,
rubygems,twitter_cldr,18433196.0,6.14.0,89,88,2012-03-30,2025-02-21,https://github.com/twitter/twitter-cldr-rb,https://rubygems.org/gems/twitter_cldr,https://www.rubydoc.info/gems/twitter_cldr,README.md,Yes,0,,
rubygems,rake-compiler-dock,18401193.0,1.12.0,47,41,2015-05-28,2026-04-16,https://github.com/rake-compiler/rake-compiler-dock,https://rubygems.org/gems/rake-compiler-dock,https://www.rubydoc.info/gems/rake-compiler-dock/1.12.0,README.md,Yes,0,,
rubygems,currencies,18365610.0,0.4.2,8,8,2010-02-19,2013-06-07,https://github.com/hexorx/currencies,https://rubygems.org/gems/currencies,https://github.com/hexorx/currencies,README.markdown,Yes,0,,
rubygems,quiet_assets,18352687.0,1.1.0,5,5,2012-03-22,2014-12-22,https://github.com/evrone/quiet_assets,https://rubygems.org/gems/quiet_assets,https://github.com/evrone/quiet_assets,README.md,Yes,0,,
rubygems,async-http,18344869.0,0.103.0,237,237,2017-05-25,2026-09-01,https://github.com/socketry/async-http,https://rubygems.org/gems/async-http,https://socketry.github.io/async-http/,readme.md,Yes,0,,
rubygems,syslog-logger,18334267.0,1.6.8,5,5,2010-08-18,2012-02-14,https://github.com/ngmoco/syslog_logger,https://rubygems.org/gems/syslog-logger,https://rubydoc.info/gems/syslog-logger,README.rdoc,Yes,0,,
rubygems,solid_cable,18318169.0,4.0.2,33,33,2024-01-03,2026-07-18,https://github.com/rails/solid_cable,https://rubygems.org/gems/solid_cable,https://rubydoc.info/gems/solid_cable,README.md,Yes,0,,
rubygems,stripe-ruby-mock,18291669.0,5.0.0,76,74,2013-04-30,2025-04-26,https://github.com/stripe-ruby-mock/stripe-ruby-mock,https://rubygems.org/gems/stripe-ruby-mock,https://rubydoc.info/gems/stripe-ruby-mock,README.md,Yes,0,,
rubygems,jekyll-seo-tag,18288663.0,2.9.0,28,28,2015-10-30,2026-05-08,https://github.com/jekyll/jekyll-seo-tag,https://rubygems.org/gems/jekyll-seo-tag,https://github.com/jekyll/jekyll-seo-tag,docs/README.md,Yes,6,docs/README.md; docs/_config.yml; docs/_layouts/default.html; docs/advanced-usage.md; docs/installation.md; docs/usage.md,
rubygems,codeclimate-test-reporter,18251241.0,1.0.9,40,38,2013-06-24,2018-10-08,https://github.com/codeclimate/ruby-test-reporter,https://rubygems.org/gems/codeclimate-test-reporter,https://www.rubydoc.info/gems/codeclimate-test-reporter/1.0.9,README.md,Yes,0,,
rubygems,junit_merge,18214594.0,0.1.2,4,4,2014-04-15,2014-05-24,https://github.com/oggy/junit_merge,https://rubygems.org/gems/junit_merge,https://github.com/oggy/junit_merge,README.markdown,Yes,0,,
rubygems,semverse,18175008.0,3.0.2,7,7,2014-04-05,2022-05-23,https://github.com/chef/semverse,https://rubygems.org/gems/semverse,https://www.rubydoc.info/gems/semverse/3.0.2,,No,0,,
rubygems,gitlab-glfm-markdown,18146516.0,0.0.43,217,217,2023-07-05,2026-09-06,,https://rubygems.org/gems/gitlab-glfm-markdown,https://gitlab.com/gitlab-org/ruby/gems/gitlab-glfm-markdown,README.md,Yes,0,,
rubygems,redis-clustering,18143967.0,6.0.0,17,15,2022-08-29,2026-07-31,https://github.com/redis/redis-rb,https://rubygems.org/gems/redis-clustering,https://www.rubydoc.info/gems/redis/6.0.0,README.md,Yes,0,,
rubygems,pagerduty,18105817.0,4.0.1,20,20,2010-11-15,2024-02-17,https://github.com/envato/pagerduty,https://rubygems.org/gems/pagerduty,https://www.rubydoc.info/gems/pagerduty/4.0.1,README.md,Yes,0,,
rubygems,tailwindcss-rails,18083116.0,4.6.0,472,459,2021-01-14,2026-06-17,https://github.com/rails/tailwindcss-rails,https://rubygems.org/gems/tailwindcss-rails,https://github.com/rails/tailwindcss-rails,README.md,Yes,0,,
rubygems,cldr-plurals-runtime-rb,18060267.0,1.1.0,3,3,2014-09-30,2020-11-24,,https://rubygems.org/gems/cldr-plurals-runtime-rb,https://www.rubydoc.info/gems/cldr-plurals-runtime-rb/1.1.0,README.md,Yes,0,,
rubygems,sidekiq-limit_fetch,18042305.0,4.4.1,49,49,2013-01-14,2023-01-22,https://github.com/deanpcmad/sidekiq-limit_fetch,https://rubygems.org/gems/sidekiq-limit_fetch,https://rubydoc.info/gems/sidekiq-limit_fetch,README.md,Yes,0,,
rubygems,mixlib-archive,17993943.0,1.3.3,36,36,2016-06-13,2025-10-30,https://github.com/chef/mixlib-archive,https://rubygems.org/gems/mixlib-archive,https://www.rubydoc.info/gems/mixlib-archive/1.3.3,,No,0,,
rubygems,camertron-eprun,17947465.0,1.1.1,2,2,2014-04-06,2016-08-24,https://github.com/camertron/camertron-eprun,https://rubygems.org/gems/camertron-eprun,https://www.rubydoc.info/gems/camertron-eprun/1.1.1,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-ruby_kafka,17897828.0,0.25.0,27,27,2020-12-24,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-ruby_kafka,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,gitlab-sdk,17884052.0,0.3.1,9,9,2023-05-17,2024-02-29,,https://rubygems.org/gems/gitlab-sdk,https://gitlab.com/gitlab-org/analytics-section/product-analytics/gl-application-sdk-rb,README.md,Yes,0,,
rubygems,simplecov-rcov,17753024.0,0.3.7,11,11,2010-10-19,2024-01-31,https://github.com/fguillen/simplecov-rcov,https://rubygems.org/gems/simplecov-rcov,https://github.com/fguillen/simplecov-rcov,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-resque,17723836.0,0.9.0,18,18,2021-06-24,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-resque,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,shrine,17687771.0,3.9.0,59,54,2015-10-25,2026-07-13,https://github.com/janko-m/shrine,https://rubygems.org/gems/shrine,https://shrinerb.com,README.md,Yes,124,doc/advantages.md; doc/attacher.md; doc/carrierwave.md; doc/changing_derivatives.md; doc/changing_location.md; doc/changing_storage.md; doc/creating_persistence_plugins.md; doc/creating_plugins.md; doc/creating_storages.md; doc/design.md; doc/direct_s3.md; doc/external/articles.md; doc/external/extensions.md; doc/external/misc.md; doc/getting_started.md; doc/metadata.md; doc/multiple_files.md; doc/paperclip.md; doc/plugins/activerecord.md; doc/plugins/add_metadata.md; doc/plugins/atomic_helpers.md; doc/plugins/backgrounding.md; doc/plugins/cached_attachment_data.md; doc/plugins/column.md; doc/plugins/data_uri.md; doc/plugins/default_storage.md; doc/plugins/default_url.md; doc/plugins/delete_raw.md; doc/plugins/derivation_endpoint.md; doc/plugins/derivatives.md; doc/plugins/determine_mime_type.md; doc/plugins/download_endpoint.md; doc/plugins/dynamic_storage.md; doc/plugins/entity.md; doc/plugins/form_assign.md; doc/plugins/included.md; doc/plugins/infer_extension.md; doc/plugins/instrumentation.md; doc/plugins/keep_files.md; doc/plugins/metadata_attributes.md,
rubygems,scrypt,17651778.0,3.1.0,24,24,2010-12-16,2025-07-22,https://github.com/pbhogan/scrypt,https://rubygems.org/gems/scrypt,http://rdoc.info/github/pbhogan/scrypt/master/frames,README.md,Yes,0,,
rubygems,js-routes,17532851.0,2.4.1,97,97,2011-08-04,2026-06-21,https://github.com/railsware/js-routes,https://rubygems.org/gems/js-routes,https://github.com/railsware/js-routes,Readme.md,Yes,0,,
rubygems,opentelemetry-instrumentation-restclient,17512993.0,0.28.0,37,37,2020-07-17,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-restclient,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,winrm-fs,17472333.0,1.3.5,26,25,2015-01-20,2020-09-10,https://github.com/winrb/winrm-fs,https://rubygems.org/gems/winrm-fs,https://www.rubydoc.info/gems/winrm-fs/1.3.5,README.md,Yes,0,,
rubygems,deb_version,17240210.0,1.0.3,5,5,2023-05-07,2025-08-25,https://github.com/captn3m0/ruby-deb-version,https://rubygems.org/gems/deb_version,https://rubydoc.info/gems/deb_version,README.md,Yes,0,,
rubygems,jekyll-sitemap,17207095.0,1.4.0,26,26,2014-03-15,2019-11-22,https://github.com/jekyll/jekyll-sitemap,https://rubygems.org/gems/jekyll-sitemap,https://www.rubydoc.info/gems/jekyll-sitemap/1.4.0,README.md,Yes,0,,
rubygems,coveralls,17188770.0,0.8.23,54,54,2012-11-15,2019-05-01,,https://rubygems.org/gems/coveralls,https://coveralls.io,README.md,Yes,0,,
rubygems,thread,17179511.0,0.2.2,25,25,2012-10-22,2015-07-17,https://github.com/meh/ruby-thread,https://rubygems.org/gems/thread,https://rubydoc.info/gems/thread,README.md,Yes,0,,
rubygems,iconv,17176088.0,1.1.1,12,12,2010-08-19,2025-12-05,https://github.com/ruby/iconv,https://rubygems.org/gems/iconv,https://github.com/ruby/iconv,README.md,Yes,0,,
rubygems,rubocop-shopify,16969828.0,3.0.2,36,36,2020-02-26,2026-08-07,https://github.com/shopify/ruby-style-guide,https://rubygems.org/gems/rubocop-shopify,https://shopify.github.io/ruby-style-guide/,README.md,Yes,0,,
rubygems,rack-mount,16955602.0,0.8.3,44,44,2009-10-22,2011-08-30,https://github.com/josh/rack-mount,https://rubygems.org/gems/rack-mount,https://rubydoc.info/gems/rack-mount,README.rdoc,Yes,0,,
rubygems,makara,16915308.0,0.5.1,11,10,2016-03-03,2021-06-04,https://github.com/instacart/makara,https://rubygems.org/gems/makara,https://rubydoc.info/gems/makara,README.md,Yes,0,,
rubygems,tiny_tds,16727107.0,3.4.0,213,118,2010-10-18,2026-01-01,https://github.com/rails-sqlserver/tiny_tds,https://rubygems.org/gems/tiny_tds,https://www.rubydoc.info/gems/tiny_tds/3.4.0,README.md,Yes,0,,
rubygems,pronto,16716443.0,0.11.5,48,48,2013-09-22,2025-12-05,https://github.com/prontolabs/pronto,https://rubygems.org/gems/pronto,https://github.com/prontolabs/pronto,README.md,Yes,0,,
rubygems,date_validator,16713148.0,0.12.0,29,29,2010-04-26,2021-07-16,https://github.com/codegram/date_validator,https://rubygems.org/gems/date_validator,https://www.rubydoc.info/gems/date_validator/0.12.0,Readme.md,Yes,0,,
rubygems,rack_session_access,16663786.0,0.2.0,6,6,2012-01-07,2018-04-09,https://github.com/railsware/rack_session_access,https://rubygems.org/gems/rack_session_access,https://www.rubydoc.info/gems/rack_session_access/0.2.0,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-trilogy,16643239.0,0.69.0,33,33,2022-01-05,2026-05-21,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-trilogy,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,r10k,16622426.0,5.0.3,122,111,2013-01-04,2026-04-02,https://github.com/puppetlabs/r10k,https://rubygems.org/gems/r10k,https://github.com/puppetlabs/r10k,README.mkd,Yes,15,doc/common-patterns.mkd; doc/dynamic-environments.mkd; doc/dynamic-environments/configuration.mkd; doc/dynamic-environments/git-environments.mkd; doc/dynamic-environments/introduction.mkd; doc/dynamic-environments/master-configuration.mkd; doc/dynamic-environments/quickstart.mkd; doc/dynamic-environments/svn-environments.mkd; doc/dynamic-environments/usage.mkd; doc/dynamic-environments/workflow-guide.mkd; doc/faq.mkd; doc/git/cloning-and-mirroring.mkd; doc/git/providers.mkd; doc/puppetfile.mkd; doc/updating-your-puppetfile.mkd,
rubygems,gelf,16607208.0,3.1.0,23,13,2010-10-08,2018-09-05,https://github.com/graylog-labs/gelf-rb,https://rubygems.org/gems/gelf,http://rdoc.info/github/graylog-labs/gelf-rb/master/frames,README.md,Yes,0,,
rubygems,google-cloud-common,16564745.0,1.10.0,12,12,2021-10-19,2026-05-19,https://github.com/googleapis/common-protos-ruby,https://rubygems.org/gems/google-cloud-common,https://github.com/googleapis/common-protos-ruby,README.md,Yes,0,,
rubygems,google-cloud-compute-v1,16430581.0,3.9.1,55,55,2021-05-10,2026-08-05,https://github.com/googleapis/google-cloud-ruby,https://rubygems.org/gems/google-cloud-compute-v1,https://www.rubydoc.info/gems/google-cloud-compute-v1/3.9.1,README.md,Yes,0,,
rubygems,github-linguist,16349897.0,9.7.0,207,205,2012-06-21,2026-08-26,https://github.com/github-linguist/linguist,https://rubygems.org/gems/github-linguist,https://www.rubydoc.info/gems/github-linguist/9.7.0,,No,0,,
rubygems,google-cloud-artifact_registry-v1,16305674.0,1.14.0,36,36,2021-09-23,2026-06-11,https://github.com/googleapis/google-cloud-ruby,https://rubygems.org/gems/google-cloud-artifact_registry-v1,https://www.rubydoc.info/gems/google-cloud-artifact_registry-v1/1.14.0,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-active_model_serializers,16259284.0,0.25.0,28,28,2020-11-28,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-active_model_serializers,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-delayed_job,16164865.0,0.26.0,31,31,2020-11-28,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-delayed_job,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,brpoplpush-redis_script,16012590.0,0.1.3,4,4,2019-10-13,2022-11-07,https://github.com/brpoplpush/brpoplpush-redis_script,https://rubygems.org/gems/brpoplpush-redis_script,https://rubydoc.info/gems/brpoplpush-redis_script,README.md,Yes,0,,
rubygems,process_executer,15965945.0,4.1.1,28,28,2022-11-16,2026-08-31,https://github.com/main-branch/process_executer,https://rubygems.org/gems/process_executer,https://rubydoc.info/gems/process_executer/4.0.4,README.md,Yes,0,,
rubygems,yaml,15922594.0,0.4.0,6,6,2020-04-07,2024-11-06,https://github.com/ruby/yaml,https://rubygems.org/gems/yaml,https://rubydoc.info/gems/yaml,README.md,Yes,0,,
rubygems,rspec-html-matchers,15807944.0,0.10.0,25,25,2011-11-14,2022-07-26,https://github.com/kucaahbe/rspec-html-matchers,https://rubygems.org/gems/rspec-html-matchers,http://rubydoc.info/github/kucaahbe/rspec-html-matchers/master/frames,README.md,Yes,0,,
rubygems,exifr,15770254.0,1.5.1,51,51,2009-07-25,2025-12-11,https://github.com/remvee/exifr,https://rubygems.org/gems/exifr,https://www.rubydoc.info/gems/exifr,,No,0,,
rubygems,swagger-blocks,15609724.0,3.0.0,18,18,2014-09-07,2019-09-26,https://github.com/fotinakis/swagger-blocks,https://rubygems.org/gems/swagger-blocks,https://www.rubydoc.info/gems/swagger-blocks/3.0.0,README.md,Yes,0,,
rubygems,actionpack-xml_parser,15605846.0,2.0.1,5,5,2013-06-14,2017-05-10,,https://rubygems.org/gems/actionpack-xml_parser,http://www.rubyonrails.org,README.md,Yes,0,,
rubygems,dynamic_form,15600332.0,1.3.1,8,8,2010-08-09,2023-12-29,https://github.com/payrollhero/dynamic_form,https://rubygems.org/gems/dynamic_form,https://www.rubydoc.info/gems/dynamic_form/1.3.1,README.md,Yes,0,,
rubygems,pronto-rubocop,15527755.0,0.11.6,43,43,2013-09-22,2025-01-11,https://github.com/mmozuras/pronto-rubocop,https://rubygems.org/gems/pronto-rubocop,https://github.com/mmozuras/pronto-rubocop,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-bunny,15484360.0,0.25.0,20,20,2021-05-21,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-bunny,https://rubydoc.info/gems/opentelemetry-instrumentation-bunny/0.25.0,README.md,Yes,0,,
rubygems,sneakers,15439630.0,2.12.0,32,29,2013-08-30,2019-12-24,https://github.com/jondot/sneakers,https://rubygems.org/gems/sneakers,https://github.com/jondot/sneakers/wiki,README.md,Yes,0,,
rubygems,appraisal,15367818.0,2.5.0,30,26,2010-11-11,2023-07-14,https://github.com/thoughtbot/appraisal,https://rubygems.org/gems/appraisal,https://www.rubydoc.info/gems/appraisal/2.5.0,README.md,Yes,0,,
rubygems,jasmine-core,15247262.0,3.99.0,58,48,2011-09-10,2022-01-01,https://github.com/jasmine/jasmine,https://rubygems.org/gems/jasmine-core,https://jasmine.github.io,,No,0,,
rubygems,hkdf,15235657.0,1.0.0,4,4,2012-04-14,2021-04-16,https://github.com/jtdowney/hkdf,https://rubygems.org/gems/hkdf,https://www.rubydoc.info/gems/hkdf/1.0.0,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-mongo,15189728.0,0.26.0,29,29,2020-11-28,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-mongo,https://github.com/open-telemetry/opentelemetry-ruby-contrib,README.md,Yes,0,,
rubygems,opentelemetry-instrumentation-sinatra,15139525.0,0.30.0,43,43,2020-07-17,2026-04-15,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubygems.org/gems/opentelemetry-instrumentation-sinatra,https://rubydoc.info/gems/opentelemetry-instrumentation-sinatra/0.30.0,README.md,Yes,0,,
rubygems,ferrum,15138208.0,0.18.0,27,27,2019-08-26,2026-08-20,https://github.com/rubycdp/ferrum,https://rubygems.org/gems/ferrum,https://github.com/rubycdp/ferrum/blob/main/README.md,README.md,Yes,0,,
rubygems,syslog_protocol,15100356.0,0.9.2,3,3,2011-03-28,2012-04-24,https://github.com/eric/syslog_protocol,https://rubygems.org/gems/syslog_protocol,https://github.com/eric/syslog_protocol,README.md,Yes,0,,
rubygems,telephone_number,14990318.0,1.4.26,44,43,2017-01-11,2026-08-13,https://github.com/mobi/telephone_number,https://rubygems.org/gems/telephone_number,https://www.rubydoc.info/gems/telephone_number/1.4.26,README.md,Yes,0,,
rubygems,geokit-rails,14960957.0,2.5.0,10,9,2010-09-08,2023-01-21,https://github.com/geokit/geokit-rails,https://rubygems.org/gems/geokit-rails,https://www.rubydoc.info/gems/geokit-rails/2.5.0,README.markdown,Yes,0,,
