gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
alba,4.0.0,4197310,https://okuramasafumi.github.io/alba/,rubygems:custom_doc_site,54.5,60.0,110.0,True,0,https://okuramasafumi.github.io/alba/,okuramasafumi.github.io,False,,,,,,https://github.com/okuramasafumi/alba,https://github.com/okuramasafumi/alba/blob/main/CHANGELOG.md,,https://github.com/okuramasafumi/alba
anycable-rails-core,1.6.2,4196233,https://docs.anycable.io/#/using_with_rails,rubygems:custom_doc_site,8.4,18.0,214.0,True,0,https://docs.anycable.io/#/using_with_rails,docs.anycable.io,False,,,,,,https://anycable.io/,https://github.com/anycable/anycable-rails/blob/master/CHANGELOG.md,,https://github.com/anycable/anycable-rails
opentelemetry-instrumentation-grpc,0.5.2,4179300,https://github.com/open-telemetry/opentelemetry-ruby-contrib,gem:readme_only,0.0,0.0,12.0,True,0,https://rubydoc.info/gems/opentelemetry-instrumentation-grpc/0.5.2,rubydoc.info,True,,,,,,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-instrumentation-grpc/0.5.2/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib
validates_zipcode,0.6.0,4160880,https://github.com/dgilperez/validates_zipcode,gem:docs_folder,6.7,1.0,15.0,True,1,https://www.rubydoc.info/gems/validates_zipcode/0.6.0,rubydoc.info,True,,,,,,http://github.com/dgilperez/validates_zipcode,,,https://github.com/dgilperez/validates_zipcode
structured_warnings,0.5.0,4147472,http://rdoc.info/projects/schmidt/structured_warnings,rubygems:generated_from_comments,42.3,11.0,26.0,True,0,http://rdoc.info/projects/schmidt/structured_warnings,rdoc.info,True,,,,,,http://github.com/schmidt/structured_warnings,,,https://github.com/schmidt/structured_warnings
idn-ruby,0.1.5,4116835,https://github.com/deepfryed/idn-ruby,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/idn-ruby/0.1.5,rubydoc.info,True,,,,,,http://github.com/deepfryed/idn-ruby,,,https://github.com/deepfryed/idn-ruby
metainspector,5.17.2,4106091,https://www.rubydoc.info/gems/metainspector/5.17.2,rubygems:generated_from_comments,37.5,33.0,88.0,True,0,https://www.rubydoc.info/gems/metainspector/5.17.2,rubydoc.info,True,,,,,,https://github.com/jaimeiniesta/metainspector,,,https://github.com/jaimeiniesta/metainspector
packetfu,2.0.0,4101589,http://www.rubydoc.info/gems/packetfu,rubygems:generated_from_comments,51.4,394.0,766.0,True,0,http://www.rubydoc.info/gems/packetfu,rubydoc.info,True,,,,,,https://github.com/packetfu/packetfu,,https://github.com/packetfu/packetfu/wiki,https://github.com/packetfu/packetfu
paypal-sdk-merchant,1.117.4,4087993,https://developer.paypal.com,rubygems:project_site,11.7,52.0,443.0,True,0,https://www.rubydoc.info/gems/paypal-sdk-merchant/1.117.4,rubydoc.info,True,,,,,,https://developer.paypal.com,,,https://github.com/paypal/merchant-sdk-ruby
test-queue,0.12.0,4069151,https://www.rubydoc.info/gems/test-queue/0.12.0,rubygems:generated_from_comments,7.2,9.0,125.0,True,0,https://www.rubydoc.info/gems/test-queue/0.12.0,rubydoc.info,True,,,,,,https://github.com/tmm1/test-queue,,,https://github.com/tmm1/test-queue
working_hours,1.5.0,4030923,https://www.rubydoc.info/gems/working_hours/1.5.0,rubygems:generated_from_comments,8.9,5.0,56.0,True,0,https://www.rubydoc.info/gems/working_hours/1.5.0,rubydoc.info,True,,,,,,https://github.com/intrepidd/working_hours,,,https://github.com/intrepidd/working_hours
dry-system,1.2.5,4030130,https://dry-rb.org/gems/dry-system,rubygems:project_site,66.7,184.0,276.0,True,0,,,False,,,,,,https://dry-rb.org/gems/dry-system,https://github.com/dry-rb/dry-system/blob/main/CHANGELOG.md,,https://github.com/dry-rb/dry-system
strongbox,0.7.3,4001104,http://stuff-things.net/strongbox,rubygems:project_site,5.9,1.0,17.0,True,0,https://www.rubydoc.info/gems/strongbox/0.7.3,rubydoc.info,True,,,,,,http://stuff-things.net/strongbox,,,https://github.com/spikex/strongbox
google-cloud-translate-v3,1.10.1,3950759,https://www.rubydoc.info/gems/google-cloud-translate-v3/1.10.1,rubygems:generated_from_comments,98.2,213.0,217.0,True,0,https://www.rubydoc.info/gems/google-cloud-translate-v3/1.10.1,rubydoc.info,True,,,,,,https://github.com/googleapis/google-cloud-ruby,,,https://github.com/googleapis/google-cloud-ruby
corefoundation,0.3.19,3939533,https://www.rubydoc.info/gems/corefoundation/0.3.19,rubygems:generated_from_comments,72.5,50.0,69.0,False,0,https://www.rubydoc.info/gems/corefoundation/0.3.19,rubydoc.info,True,,,,,,http://github.com/chef/corefoundation,,,https://github.com/chef/corefoundation
taxjar-ruby,3.0.4,3933753,http://developers.taxjar.com,rubygems:project_site,1.4,1.0,71.0,True,0,,,False,,,,,,http://developers.taxjar.com,https://github.com/taxjar/taxjar-ruby/blob/master/CHANGELOG.md,,https://github.com/taxjar/taxjar-ruby
posthog-ruby,3.23.7,3914733,https://www.rubydoc.info/gems/posthog-ruby/3.23.5,rubygems:generated_from_comments,52.9,119.0,225.0,False,0,https://www.rubydoc.info/gems/posthog-ruby/3.23.5,rubydoc.info,True,,,,,,https://github.com/PostHog/posthog-ruby,,,https://github.com/posthog/posthog-ruby
opus-ruby,1.0.1,3903745,,gem:readme_only,0.0,0.0,10.0,True,0,https://www.rubydoc.info/gems/opus-ruby/1.0.1,rubydoc.info,True,,,,,,,,,
dm-core,1.2.1,3891328,http://rdoc.info/projects/datamapper/dm-core,rubygems:generated_from_comments,80.2,804.0,1002.0,True,0,http://rdoc.info/projects/datamapper/dm-core,rdoc.info,True,,,,,,https://github.com/datamapper/dm-core,,http://wiki.github.com/datamapper/dm-core/,https://github.com/datamapper/dm-core
fastly,17.1.0,3876947,https://github.com/fastly/fastly-ruby,gem:docs_folder,97.6,17228.0,17659.0,True,1079,https://www.rubydoc.info/gems/fastly/17.1.0,rubydoc.info,True,,,,,,https://github.com/fastly/fastly-ruby,,,https://github.com/fastly/fastly-ruby
xmpp4r,0.5.6,3867354,http://xmpp4r.github.io,rubygems:project_site,59.8,711.0,1188.0,True,43,https://www.rubydoc.info/gems/xmpp4r/0.5.6,rubydoc.info,True,,,,,,http://xmpp4r.github.io,,,https://github.com/xmpp4r/xmpp4r
network_interface,0.0.4,3867006,https://github.com/rapid7/network_interface,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/network_interface/0.0.4,rubydoc.info,True,,,,,,https://github.com/rapid7/network_interface,,,https://github.com/rapid7/network_interface
rubocop-md,2.0.4,3861549,https://github.com/rubocop/rubocop-md/blob/master/README.md,rubygems:custom_doc_site,33.3,7.0,21.0,True,0,https://github.com/rubocop/rubocop-md/blob/master/README.md,github.com,False,,,,,,https://github.com/rubocop/rubocop-md,https://github.com/rubocop/rubocop-md/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-md
opentelemetry-helpers-sql-processor,0.5.0,3852824,https://rubydoc.info/gems/opentelemetry-helpers-sql-processor/0.5.0,rubygems:generated_from_comments,100.0,6.0,6.0,True,0,https://rubydoc.info/gems/opentelemetry-helpers-sql-processor/0.5.0,rubydoc.info,True,,,,,,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-helpers-sql-processor/0.5.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib
playwright-ruby-client,1.62.0,3849673,https://playwright-ruby-client.vercel.app/docs/article/getting_started,rubygems:custom_doc_site,38.9,648.0,1666.0,True,66,https://playwright-ruby-client.vercel.app/docs/article/getting_started,playwright-ruby-client.vercel.app,False,,,,,,https://github.com/YusukeIwaki/playwright-ruby-client,,,https://github.com/yusukeiwaki/playwright-ruby-client
toxiproxy,2.0.2,3844330,https://rubydoc.info/gems/toxiproxy,rubygems:generated_from_comments,43.5,20.0,46.0,True,0,,,False,,,,,,https://github.com/Shopify/toxiproxy,https://github.com/Shopify/toxiproxy-ruby/blob/master/CHANGELOG.md,,https://github.com/shopify/toxiproxy-ruby
elftools,2.2.0,3834636,https://rubydoc.info/gems/elftools,rubygems:generated_from_comments,88.6,233.0,263.0,True,0,,,False,,,,,,https://github.com/david942j/rbelftools,https://github.com/david942j/rbelftools/blob/v2.0.0/CHANGELOG.md,,https://github.com/david942j/rbelftools
administrate-field-active_storage,1.0.6,3831056,https://www.rubydoc.info/gems/administrate-field-active_storage/1.0.6,rubygems:generated_from_comments,6.1,2.0,33.0,True,0,https://www.rubydoc.info/gems/administrate-field-active_storage/1.0.6,rubydoc.info,True,,,,,,https://github.com/Dreamersoul/administrate-field-active_storage,,,https://github.com/dreamersoul/administrate-field-active_storage
google-cloud-translate-v2,1.2.0,3818738,https://www.rubydoc.info/gems/google-cloud-translate-v2/1.2.0,rubygems:generated_from_comments,78.9,30.0,38.0,True,0,https://www.rubydoc.info/gems/google-cloud-translate-v2/1.2.0,rubydoc.info,True,,,,,,https://github.com/googleapis/google-cloud-ruby,,,https://github.com/googleapis/google-cloud-ruby
carrierwave-bombshelter,0.2.2,3816150,https://github.com/darthsim/carrierwave-bombshelter,gem:readme_only,0.0,0.0,8.0,True,0,https://www.rubydoc.info/gems/carrierwave-bombshelter/0.2.2,rubydoc.info,True,,,,,,https://github.com/DarthSim/carrierwave-bombshelter,,,https://github.com/darthsim/carrierwave-bombshelter
clamby,1.6.11,3798037,https://www.rubydoc.info/gems/clamby/1.6.11,rubygems:generated_from_comments,43.8,7.0,16.0,True,0,https://www.rubydoc.info/gems/clamby/1.6.11,rubydoc.info,True,,,,,,https://github.com/kobaltz/clamby,,,https://github.com/kobaltz/clamby
cookstyle,9.0.0,3795954,https://docs.chef.io/workstation/cookstyle/,rubygems:custom_doc_site,10.8,40.0,370.0,False,0,https://docs.chef.io/workstation/cookstyle/,docs.chef.io,False,,,,,,https://github.com/chef/cookstyle,https://github.com/chef/cookstyle/blob/main/CHANGELOG.md,,https://github.com/chef/cookstyle
gitlab-crystalball,1.1.3,3790583,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/blob/main/docs/index.md,rubygems:custom_doc_site,30.7,75.0,244.0,True,0,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/blob/main/docs/index.md,gitlab.com,False,,,,,,https://gitlab.com/gitlab-org/ruby/gems/crystalball,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/releases,https://gitlab.com/gitlab-org/ruby/gems/crystalball/-/wikis/home,
rspec-rerun,1.1.0,3790096,https://github.com/dblock/rspec-rerun,gem:readme_only,0.0,0.0,12.0,True,0,https://www.rubydoc.info/gems/rspec-rerun/1.1.0,rubydoc.info,True,,,,,,https://github.com/dblock/rspec-rerun,,,https://github.com/dblock/rspec-rerun
bootstrap-switch-rails,3.3.5,3774733,https://github.com/manuelvanrijn/bootstrap-switch-rails,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/bootstrap-switch-rails/3.3.5,rubydoc.info,True,,,,,,https://github.com/manuelvanrijn/bootstrap-switch-rails,,,https://github.com/manuelvanrijn/bootstrap-switch-rails
recog,3.1.35,3774313,https://www.rubydoc.info/gems/recog/3.1.35,rubygems:generated_from_comments,32.9,23.0,70.0,True,0,https://www.rubydoc.info/gems/recog/3.1.35,rubydoc.info,True,,,,,,https://www.github.com/rapid7/recog-ruby,,,https://github.com/rapid7/recog-ruby
flexmock,3.0.2,3772781,https://github.com/doudou/flexmock,gem:docs_folder,49.1,161.0,328.0,True,31,,,False,,,,,,https://github.com/doudou/flexmock,,,https://github.com/doudou/flexmock
haversine,0.3.2,3760941,https://www.rubydoc.info/gems/haversine/0.3.2,rubygems:generated_from_comments,30.0,3.0,10.0,True,0,https://www.rubydoc.info/gems/haversine/0.3.2,rubydoc.info,True,,,,,,http://github.com/kristianmandrup/haversine,,,https://github.com/kristianmandrup/haversine
octicons,19.36.0,3752167,https://github.com/primer/octicons_gem#documentation,rubygems:custom_doc_site,36.4,4.0,11.0,True,0,https://github.com/primer/octicons_gem#documentation,github.com,False,,,,,,https://github.com/primer/octicons,,,https://github.com/primer/octicons_gem
metasploit_data_models,6.0.18,3750513,https://www.rubydoc.info/gems/metasploit_data_models/6.0.18,rubygems:generated_from_comments,43.5,181.0,416.0,True,0,https://www.rubydoc.info/gems/metasploit_data_models/6.0.18,rubydoc.info,True,,,,,,,,,https://github.com/rapid7/metasploit_data_models
warbler,2.1.2,3743933,https://www.rubydoc.info/gems/warbler/2.1.1,rubygems:generated_from_comments,13.0,23.0,177.0,True,0,https://www.rubydoc.info/gems/warbler/2.1.1,rubydoc.info,True,,,,,,https://github.com/jruby/warbler,,,https://github.com/jruby/warbler
unix-crypt,1.3.2,3727133,https://github.com/mogest/unix-crypt,gem:readme_only,0.0,0.0,40.0,True,0,https://www.rubydoc.info/gems/unix-crypt/1.3.2,rubydoc.info,True,,,,,,https://github.com/mogest/unix-crypt,,,https://github.com/mogest/unix-crypt
coveralls_reborn,1.0.0,3681329,https://coveralls.io,rubygems:project_site,4.8,3.0,63.0,True,0,,,False,,,,,,https://coveralls.io,https://github.com/tagliala/coveralls-ruby-reborn/blob/main/CHANGELOG.md,,https://github.com/tagliala/coveralls-ruby-reborn
metasploit_payloads-mettle,1.0.48,3665277,http://www.metasploit.com,rubygems:project_site,58.8,10.0,17.0,False,0,https://www.rubydoc.info/gems/metasploit_payloads-mettle/1.0.48,rubydoc.info,True,,,,,,http://www.metasploit.com,,,
kitchen-vagrant,2.4.1,3663272,https://www.rubydoc.info/gems/kitchen-vagrant/2.4.0,rubygems:generated_from_comments,98.5,65.0,66.0,False,0,https://www.rubydoc.info/gems/kitchen-vagrant/2.4.0,rubydoc.info,True,,,,,,https://github.com/test-kitchen/kitchen-vagrant/,,https://github.com/opscode/kitchen-vagrant/wiki,https://github.com/opscode/kitchen-vagrant
actionpack-cloudflare,1.1.0,3657396,https://github.com/customink/actionpack-cloudflare,gem:readme_only,0.0,0.0,2.0,True,0,https://www.rubydoc.info/gems/actionpack-cloudflare/1.1.0,rubydoc.info,True,,,,,,https://github.com/customink/actionpack-cloudflare,,,https://github.com/customink/actionpack-cloudflare
judoscale-sidekiq,1.13.3,3647735,https://judoscale.com/docs,rubygems:custom_doc_site,0.0,0.0,2.0,False,0,https://judoscale.com/docs,judoscale.com,False,,,,,,https://judoscale.com,https://github.com/judoscale/judoscale-ruby/blob/main/CHANGELOG.md,,https://github.com/judoscale/judoscale-ruby
nexpose,7.3.0,3604347,https://www.rubydoc.info/gems/nexpose/7.3.0,rubygems:generated_from_comments,49.5,440.0,889.0,True,0,https://www.rubydoc.info/gems/nexpose/7.3.0,rubydoc.info,True,,,,,,https://github.com/rapid7/nexpose-client,,,https://github.com/rapid7/nexpose-client
protobug,0.2.0,3595976,https://github.com/segiddins/protobug/wiki,github:wiki,0.0,0.0,179.0,True,0,,,False,,,1.0,0.0,,https://github.com/segiddins/protobug,,,https://github.com/segiddins/protobug
minitest-bisect,1.8.0,3592664,https://github.com/seattlerb/minitest-bisect,gem:readme_only,0.0,0.0,21.0,True,0,,,False,,,,,,https://github.com/seattlerb/minitest-bisect,,,https://github.com/seattlerb/minitest-bisect
protobug_well_known_protos,0.2.0,3591520,https://github.com/segiddins/protobug/wiki,github:wiki,0.0,0.0,55.0,False,0,https://www.rubydoc.info/gems/protobug_well_known_protos/0.2.0,rubydoc.info,True,,,1.0,0.0,,https://github.com/segiddins/protobug/blob/v0.2.0/gen/protobug_well_known_protos,,,https://github.com/segiddins/protobug
protobug_googleapis_field_behavior_protos,0.2.0,3591259,https://github.com/segiddins/protobug/wiki,github:wiki,0.0,0.0,1.0,False,0,https://www.rubydoc.info/gems/protobug_googleapis_field_behavior_protos/0.2.0,rubydoc.info,True,,,1.0,0.0,,https://github.com/segiddins/protobug/blob/v0.2.0/gen/protobug_googleapis_field_behavior_protos,,,https://github.com/segiddins/protobug
protobug_sigstore_protos,0.2.0,3590619,https://github.com/segiddins/protobug/wiki,github:wiki,0.0,0.0,7.0,False,0,https://www.rubydoc.info/gems/protobug_sigstore_protos/0.2.0,rubydoc.info,True,,,1.0,0.0,,https://github.com/segiddins/protobug/blob/v0.2.0/gen/protobug_sigstore_protos,,,https://github.com/segiddins/protobug
w3c_validators,1.3.7,3587152,https://www.rubydoc.info/gems/w3c_validators/1.3.7,rubygems:generated_from_comments,71.4,40.0,56.0,True,0,https://www.rubydoc.info/gems/w3c_validators/1.3.7,rubydoc.info,True,,,,,,https://github.com/w3c-validators/w3c_validators,,,https://github.com/alexdunae/w3c_validators
sigstore,0.2.3,3584922,https://rubydoc.info/gems/sigstore,rubygems:generated_from_comments,1.4,3.0,219.0,True,0,,,False,,,1.0,0.0,,https://github.com/sigstore/sigstore-ruby,,,https://github.com/sigstore/sigstore-ruby
business,2.3.0,3583954,https://www.rubydoc.info/gems/business/2.3.0,rubygems:generated_from_comments,52.4,11.0,21.0,True,0,https://www.rubydoc.info/gems/business/2.3.0,rubydoc.info,True,,,,,,https://github.com/gocardless/business,,,https://github.com/gocardless/business
sigstore-cli,0.2.3,3561181,https://github.com/sigstore/sigstore-ruby/wiki,github:wiki,0.0,0.0,20.0,False,0,,,False,,,1.0,0.0,,https://github.com/sigstore/sigstore-ruby,,,https://github.com/sigstore/sigstore-ruby
rack-mobile-detect,0.4.0,3492357,https://rubydoc.info/gems/rack-mobile-detect,rubygems:generated_from_comments,100.0,3.0,3.0,True,0,,,False,,,,,,http://github.com/talison/rack-mobile-detect,,,https://github.com/talison/rack-mobile-detect
track_open_instances,0.1.15,3472787,https://rubydoc.info/gems/track_open_instances/0.1.15,rubygems:generated_from_comments,90.0,9.0,10.0,True,0,https://rubydoc.info/gems/track_open_instances/0.1.15,rubydoc.info,True,,,,,,https://github.com/main-branch/track_open_instances,https://rubydoc.info/gems/track_open_instances/0.1.15/file/CHANGELOG.md,,https://github.com/main-branch/track_open_instances
devise-pwned_password,0.2.0,3466096,https://www.rubydoc.info/gems/devise-pwned_password/0.2.0,rubygems:generated_from_comments,25.0,1.0,4.0,True,0,https://www.rubydoc.info/gems/devise-pwned_password/0.2.0,rubydoc.info,True,,,,,,https://github.com/michaelbanfield/devise-pwned_password,,,https://github.com/michaelbanfield/devise-pwned_password
base58,0.2.3,3456339,https://www.rubydoc.info/gems/base58/0.2.3,rubygems:generated_from_comments,80.0,4.0,5.0,True,0,https://www.rubydoc.info/gems/base58/0.2.3,rubydoc.info,True,,,,,,http://github.com/dougal/base58,,,https://github.com/dougal/base58
dm-migrations,1.2.0,3400270,https://rubydoc.info/gems/dm-migrations,rubygems:generated_from_comments,61.0,128.0,210.0,True,0,,,False,,,,,,http://github.com/datamapper/dm-migrations,,,https://github.com/datamapper/dm-migrations
fauxhai-ng,9.3.0,3385725,https://www.rubydoc.info/gems/fauxhai-ng/9.3.0,rubygems:generated_from_comments,8.5,4.0,47.0,False,0,https://www.rubydoc.info/gems/fauxhai-ng/9.3.0,rubydoc.info,True,,,,,,https://github.com/chefspec/fauxhai,,,https://github.com/chefspec/fauxhai
rex-powershell,0.1.105,3358621,https://www.rubydoc.info/gems/rex-powershell/0.1.103,rubygems:generated_from_comments,83.1,54.0,65.0,True,0,https://www.rubydoc.info/gems/rex-powershell/0.1.103,rubydoc.info,True,,,,,,https://github.com/rapid7/rex-powershell,,,https://github.com/rapid7/rex-powershell
metasploit-credential,6.0.26,3336127,https://www.rubydoc.info/gems/metasploit-credential/6.0.26,rubygems:generated_from_comments,74.9,131.0,175.0,True,0,https://www.rubydoc.info/gems/metasploit-credential/6.0.26,rubydoc.info,True,,,,,,https://github.com/rapid7/metasploit-credential,,,https://github.com/rapid7/metasploit-credential
bootstrap-wysihtml5-rails,0.3.3.3,3314128,https://github.com/nerian/bootstrap-wysihtml5-rails,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/bootstrap-wysihtml5-rails/0.3.3.8,rubydoc.info,True,,,,,,https://github.com/Nerian/bootstrap-wysihtml5-rails,,,https://github.com/nerian/bootstrap-wysihtml5-rails
