gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
ci_reporter,2.1.0,25398404,40.7,11.0,27.0,True,README.md,3467.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/ci_reporter/2.1.0,rubydoc.info,True,https://github.com/ci-reporter/ci_reporter,,,,,https://github.com/ci-reporter/ci_reporter
aws-sdk-emrserverless,1.70.0,25384162,69.6,32.0,46.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-emrserverless/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-emrserverless,,https://github.com/aws/aws-sdk-ruby
fog-xenserver,1.0.0,25265582,0.0,0.0,318.0,True,README.md,1263.0,0.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/fog-xenserver/1.0.0,rubydoc.info,True,https://github.com/fog/fog-xenserver,,https://github.com/fog/fog-xenserver/wiki,,https://github.com/fog/fog-xenserver/issues,https://github.com/fog/fog-xenserver
ruby-enum,1.2.1,25264566,51.3,20.0,39.0,True,README.md,10439.0,1.0,1.0,0.0,6.0,https://www.rubydoc.info/gems/ruby-enum/1.2.1,rubydoc.info,True,http://github.com/dblock/ruby-enum,,,,,https://github.com/dblock/ruby-enum
rabl,0.17.0,25244596,59.0,82.0,139.0,True,README.md,26896.0,1.0,0.0,0.0,3.0,https://www.rubydoc.info/gems/rabl/0.17.0,rubydoc.info,True,https://github.com/nesquena/rabl,,,,,https://github.com/nesquena/rabl
asset_sync,2.19.3,25154566,8.7,9.0,103.0,True,README.md,27662.0,1.0,0.0,1.0,4.0,,,False,https://github.com/AssetSync/asset_sync,https://github.com/AssetSync/asset_sync/blob/master/CHANGELOG.md,,,https://github.com/AssetSync/asset_sync/issues,https://github.com/assetsync/asset_sync
aws-sdk-redshiftserverless,1.73.0,25089611,78.2,86.0,110.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-redshiftserverless/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-redshiftserverless,,https://github.com/aws/aws-sdk-ruby
sshkey,3.0.0,25077890,54.3,19.0,35.0,True,README.md,13155.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/sshkey/3.0.0,rubydoc.info,True,https://github.com/bensie/sshkey,,,,,https://github.com/bensie/sshkey
fakeredis,0.9.2,25044900,3.6,9.0,253.0,True,README.md,2411.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/fakeredis/0.9.2,rubydoc.info,True,https://github.com/guilleiguaran/fakeredis,,,,,https://github.com/guilleiguaran/fakeredis
ms_rest_azure,0.12.0,25038757,79.7,51.0,64.0,True,README.md,2770.0,1.0,1.0,0.0,3.0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest_azure/CHANGELOG.md,,https://github.com/Azure/azure-sdk-for-ruby/tree/ms_rest_azure-v0.12.0,https://github.com/Azure/azure-sdk-for-ruby/issues,https://github.com/azure/azure-sdk-for-ruby
zlib,3.2.3,24984410,,0.0,0.0,True,README.md,2660.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/zlib/3.2.3,rubydoc.info,True,https://github.com/ruby/zlib,,,,,https://github.com/ruby/zlib
insist,1.0.0,24961831,61.9,13.0,21.0,True,README.md,1585.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/insist/1.0.0,rubydoc.info,True,,,,,,
ffi-libarchive,1.1.14,24959991,3.5,5.0,142.0,False,,0.0,0.0,1.0,0.0,0.0,https://www.rubydoc.info/gems/ffi-libarchive/1.1.14,rubydoc.info,True,https://github.com/chef/ffi-libarchive,,,,https://github.com/chef/ffi-libarchive/issues,https://github.com/chef/ffi-libarchive
ms_rest,0.7.6,24927444,74.5,38.0,51.0,True,README.md,2224.0,1.0,1.0,0.0,3.0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest/CHANGELOG.md,,https://github.com/Azure/azure-sdk-for-ruby/tree/ms_rest-v0.7.6,https://github.com/Azure/azure-sdk-for-ruby/issues,https://github.com/azure/azure-sdk-for-ruby
aws-sdk-connectcampaignservice,1.51.0,24873996,69.7,46.0,66.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-connectcampaignservice/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-connectcampaignservice,,https://github.com/aws/aws-sdk-ruby
rails_autolink,1.1.8,24790658,50.0,3.0,6.0,True,README.md,2123.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/rails_autolink/1.1.8,rubydoc.info,True,https://github.com/tenderlove/rails_autolink,,,,,https://github.com/tenderlove/rails_autolink
aws-sdk-mainframemodernization,1.54.0,24778895,73.9,65.0,88.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mainframemodernization/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mainframemodernization,,https://github.com/aws/aws-sdk-ruby
karafka-rdkafka,0.28.1,24769891,88.1,236.0,268.0,True,README.md,4421.0,1.0,0.0,0.0,2.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Rdkafka/,,https://github.com/karafka/karafka-rdkafka,https://github.com/karafka/karafka-rdkafka/issues,https://github.com/karafka/karafka-rdkafka
thruster,0.1.26,24733027,,0.0,0.0,True,README.md,7264.0,0.0,0.0,0.0,1.0,,,False,https://github.com/basecamp/thruster,,,,,https://github.com/basecamp/thruster
karafka-core,2.6.3,24695998,81.9,77.0,94.0,True,README.md,1361.0,1.0,0.0,0.0,5.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Core,,https://github.com/karafka/karafka-core,https://github.com/karafka/karafka-core/issues,https://github.com/karafka/karafka-core
rolify,6.0.1,24695258,0.0,0.0,130.0,True,README.md,9442.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/rolify/6.0.1,rubydoc.info,True,https://github.com/RolifyCommunity/rolify,,https://github.com/EppO/rolify/wiki,,https://github.com/EppO/rolify/issues,https://github.com/rolifycommunity/rolify
traces,0.18.2,24686530,78.0,39.0,50.0,True,readme.md,3889.0,0.0,1.0,0.0,7.0,https://socketry.github.io/traces/,socketry.github.io,False,https://github.com/socketry/traces,,,https://github.com/socketry/traces.git,,https://github.com/socketry/traces
pleaserun,0.0.34,24683272,10.5,8.0,76.0,True,README.md,5513.0,1.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/pleaserun/0.0.34,rubydoc.info,True,https://github.com/jordansissel/pleaserun,,,,,https://github.com/jordansissel/pleaserun
awesome_nested_set,3.9.0,24681471,20.1,31.0,154.0,True,README.md,8290.0,1.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/awesome_nested_set/3.9.0,rubydoc.info,True,https://github.com/collectiveidea/awesome_nested_set,,,,,https://github.com/collectiveidea/awesome_nested_set
site_prism,6.0.1,24602461,27.8,35.0,126.0,True,README.md,54115.0,0.0,1.0,0.0,2.0,,,False,https://github.com/site-prism/site_prism,https://github.com/site-prism/site_prism/blob/main/CHANGELOG.md,,,https://github.com/site-prism/site_prism/issues,https://github.com/site-prism/site_prism
rails_semantic_logger,5.2.0,24561918,22.4,37.0,165.0,True,README.md,7006.0,0.0,1.0,0.0,2.0,,,False,https://logger.rocketjob.io,https://github.com/reidmorrison/rails_semantic_logger/blob/main/CHANGELOG.md,,https://github.com/reidmorrison/rails_semantic_logger/tree/v5.1.0,https://github.com/reidmorrison/rails_semantic_logger/issues,https://github.com/reidmorrison/rails_semantic_logger
retries,0.0.5,24557748,0.0,0.0,1.0,True,README.md,4092.0,1.0,1.0,0.0,2.0,,,False,https://github.com/ooyala/retries,,,,,https://github.com/ooyala/retries
activerecord-nulldb-adapter,1.2.2,24508695,7.8,8.0,102.0,True,README.md,5221.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/activerecord-nulldb-adapter/1.2.2,rubydoc.info,True,https://github.com/nulldb/nulldb,,,,,https://github.com/nulldb/nulldb
active_record_union,1.4.0,24499078,0.0,0.0,5.0,True,README.md,9635.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/active_record_union/1.4.0,rubydoc.info,True,https://github.com/brianhempel/active_record_union,,,,,https://github.com/brianhempel/active_record_union
inline_svg,1.10.0,24420771,6.1,5.0,82.0,True,README.md,11422.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/inline_svg/1.10.0,rubydoc.info,True,https://github.com/jamesmartin/inline_svg,,,,,https://github.com/jamesmartin/inline_svg
transproc,1.1.1,24407871,77.8,91.0,117.0,True,README.md,6836.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/transproc/1.1.1,rubydoc.info,True,http://solnic.github.io/transproc/,,,,,
axe-core-rspec,4.13.0,24394740,,0.0,0.0,True,README.md,7748.0,0.0,1.0,0.0,1.0,,,False,https://www.deque.com,,,https://github.com/dequelabs/axe-core-gems,https://github.com/dequelabs/axe-core-gems/issues,https://github.com/dequelabs/axe-core-gems
rvm,1.11.3.8,24286110,78.7,144.0,183.0,True,README.md,476.0,1.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/rvm/1.11.3.9,rubydoc.info,True,http://rvm.io/,,,https://github.com/rvm/rvm-gem,http://github.com/wayneeseguin/rvm-gem/issues,https://github.com/rvm/rvm-gem
codecov,0.6.0,24274809,30.4,7.0,23.0,True,README.md,4051.0,1.0,1.0,0.0,2.0,http://www.rubydoc.info/gems/codecov/0.6.0,rubydoc.info,True,https://github.com/codecov/codecov-ruby,https://github.com/codecov/codecov-ruby/blob/v0.6.0/CHANGELOG.md,,,https://github.com/codecov/codecov-ruby/issues,https://github.com/codecov/codecov-ruby
composite_primary_keys,14.0.10,24270124,10.7,13.0,121.0,True,README.rdoc,5660.0,1.0,0.0,0.0,3.0,,,False,https://github.com/composite-primary-keys/composite_primary_keys,https://github.com/composite-primary-keys/composite_primary_keys/blob/master/History.rdoc,,,,https://github.com/drnic/composite_primary_keys
plaid,51.0.0,24252474,97.1,33115.0,34097.0,True,README.md,13165.0,1.0,1.0,0.0,5.0,https://github.com/plaid/plaid-ruby/wiki,github.com,False,https://plaid.com,,,https://github.com/plaid/plaid-ruby,,https://github.com/plaid/plaid-ruby
meta_request,0.8.6,24247764,14.9,7.0,47.0,True,README.md,2366.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/meta_request/0.8.6,rubydoc.info,True,https://github.com/dejan/rails_panel/tree/master/meta_request,,,,,https://github.com/dejan/rails_panel
dry-auto_inject,1.2.1,24213058,13.2,9.0,68.0,True,README.md,823.0,1.0,1.0,0.0,2.0,,,False,https://dry-rb.org/gems/dry-auto_inject,https://github.com/dry-rb/dry-auto_inject/blob/main/CHANGELOG.md,,https://github.com/dry-rb/dry-auto_inject,https://github.com/dry-rb/dry-auto_inject/issues,https://github.com/dry-rb/dry-auto_inject
opentelemetry-helpers-sql-obfuscation,0.5.0,24212133,100.0,2.0,2.0,True,README.md,3347.0,1.0,1.0,0.0,2.0,https://rubydoc.info/gems/opentelemetry-helpers-sql-obfuscation/0.5.0,rubydoc.info,True,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-helpers-sql-obfuscation/0.5.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib/tree/main/helpers/sql-obfuscation,https://github.com/open-telemetry/opentelemetry-ruby-contrib/issues,https://github.com/open-telemetry/opentelemetry-ruby-contrib
google-apis-firebaseappdistribution_v1alpha,0.30.0,24205862,57.7,79.0,137.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1alpha/v0.30.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1alpha/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1alpha,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
kt-paperclip,8.0.0,24185223,21.6,108.0,501.0,True,README.md,35196.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/kt-paperclip/8.0.0,rubydoc.info,True,https://github.com/kreeti/kt-paperclip,,,,,https://github.com/kreeti/kt-paperclip
logstash-logger,1.0.0,24156354,5.1,10.0,196.0,True,README.md,2629.0,1.0,1.0,7.0,10.0,https://www.rubydoc.info/gems/logstash-logger/1.0.0,rubydoc.info,True,http://github.com/dwbutler/logstash-logger,,,,,https://github.com/dwbutler/logstash-logger
activemerchant,1.137.0,24144621,6.9,479.0,6962.0,True,README.md,15694.0,1.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/activemerchant/1.137.0,rubydoc.info,True,http://activemerchant.org/,,,http://github.com/activemerchant/active_merchant,http://github.com/activemerchant/active_merchant/issues,https://github.com/activemerchant/active_merchant
aws-sdk-rolesanywhere,1.55.0,24092711,75.0,39.0,52.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rolesanywhere/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rolesanywhere,,https://github.com/aws/aws-sdk-ruby
capistrano-rvm,0.1.2,24035451,,0.0,0.0,True,README.md,3015.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/capistrano-rvm/0.1.2,rubydoc.info,True,https://github.com/capistrano/rvm,,,,,https://github.com/capistrano/rvm
progress_bar,1.3.4,24023147,6.2,2.0,32.0,True,README.mkd,4160.0,1.0,1.0,0.0,0.0,https://www.rubydoc.info/gems/progress_bar/1.3.4,rubydoc.info,True,http://github.com/paul/progress_bar,,,https://github.com/paul/progress_bar,,https://github.com/paul/progress_bar
exception_notification,5.0.1,23952810,4.5,6.0,134.0,True,README.md,16736.0,1.0,0.0,12.0,16.0,,,False,https://kmcphillips.github.io/exception_notification/,https://github.com/kmcphillips/exception_notification/blob/master/CHANGELOG.rdoc,,,,https://github.com/smartinez87/exception_notification
xmlrpc,0.3.4,23924208,41.5,73.0,176.0,True,README.md,1792.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/xmlrpc/0.3.4,rubydoc.info,True,https://github.com/ruby/xmlrpc,,,,,https://github.com/ruby/xmlrpc
gitlab-triage,1.53.1,23919489,8.3,38.0,460.0,True,README.md,58504.0,1.0,1.0,0.0,6.0,,,False,https://gitlab.com/gitlab-org/ruby/gems/gitlab-triage,https://gitlab.com/gitlab-org/ruby/gems/gitlab-triage/-/releases,,,,
default_value_for,4.2.0,23903607,0.0,0.0,57.0,True,README.md,16767.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/default_value_for/4.2.0,rubydoc.info,True,https://github.com/FooBarWidget/default_value_for,,,,https://github.com/FooBarWidget/default_value_for/issues,https://github.com/foobarwidget/default_value_for
sidekiq-status,4.0.0,23795678,30.0,21.0,70.0,True,.devcontainer/README.md,1609.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/sidekiq-status/4.0.0,rubydoc.info,True,https://github.com/kenaniah/sidekiq-status,,,,,https://github.com/kenaniah/sidekiq-status
simplecov-json,0.2.3,23780122,0.0,0.0,5.0,False,,0.0,0.0,0.0,0.0,0.0,,,False,https://github.com/vicentllongo/simplecov-json,,,,,https://github.com/vicentllongo/simplecov-json
scss_lint,0.60.0,23747590,26.3,148.0,562.0,False,,0.0,0.0,0.0,0.0,7.0,https://www.rubydoc.info/gems/scss_lint/0.60.0,rubydoc.info,True,https://github.com/sds/scss-lint,,,,,https://github.com/sds/scss-lint
maxminddb,0.1.22,23741030,0.0,0.0,49.0,True,README.md,5252.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/maxminddb/0.1.22,rubydoc.info,True,https://github.com/yhirose/maxminddb,,,,,https://github.com/yhirose/maxminddb
opentelemetry-instrumentation-grape,0.7.1,23723270,21.1,4.0,19.0,True,README.md,4647.0,1.0,1.0,0.0,2.0,https://rubydoc.info/gems/opentelemetry-instrumentation-grape/0.7.1,rubydoc.info,True,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-instrumentation-grape/0.7.1/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib/tree/opentelemetry-instrumentation-grape/v0.7.1/instrumentation/grape,https://github.com/open-telemetry/opentelemetry-ruby-contrib/issues,https://github.com/open-telemetry/opentelemetry-ruby-contrib
kamal,2.12.0,23713897,1.9,20.0,1029.0,True,README.md,929.0,0.0,0.0,14.0,1.0,https://www.rubydoc.info/gems/kamal/2.12.0,rubydoc.info,True,https://github.com/basecamp/kamal,,,,,https://github.com/basecamp/kamal
cvss-suite,5.0.0,23676001,47.8,66.0,138.0,True,README.md,5714.0,1.0,1.0,2.0,5.0,https://www.rubydoc.info/gems/cvss-suite/4.1.4,rubydoc.info,True,https://cvss-suite.0lli.rocks,https://github.com/0llirocks/cvss-suite/releases,,https://github.com/0llirocks/cvss-suite,https://github.com/0llirocks/cvss-suite/issues,https://github.com/siemens/cvss-suite
options,2.3.2,23601379,2.5,1.0,40.0,True,README,3764.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/options/2.3.2,rubydoc.info,True,https://github.com/ahoward/options,,,,,https://github.com/ahoward/options
db-query-matchers,0.15.0,23596901,42.9,6.0,14.0,False,,0.0,0.0,0.0,0.0,0.0,,,False,https://github.com/brigade/db-query-matchers,https://github.com/sds/db-query-matchers/blob/main/CHANGELOG.md,,,,https://github.com/brigade/db-query-matchers
clockwork,4.0.1,23586706,3.8,3.0,79.0,True,README.md,20592.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/clockwork/4.0.1,rubydoc.info,True,http://github.com/Rykian/clockwork,,,https://github.com/Rykian/clockwork,https://github.com/Rykian/clockwork/issues,https://github.com/rykian/clockwork
rubocop-thread_safety,0.7.3,23575169,0.0,0.0,46.0,True,README.md,3857.0,1.0,1.0,0.0,3.0,,,False,https://github.com/rubocop/rubocop-thread_safety,https://github.com/rubocop/rubocop-thread_safety/blob/master/CHANGELOG.md,,,https://github.com/rubocop/rubocop-thread_safety/issues,https://github.com/rubocop/rubocop-thread_safety
jsbundling-rails,1.3.1,23486803,,0.0,0.0,True,README.md,5970.0,0.0,0.0,0.0,1.0,,,False,https://github.com/rails/jsbundling-rails,https://github.com/rails/jsbundling-rails/releases,,,,https://github.com/rails/jsbundling-rails
solid_queue,1.7.0,23478304,4.1,23.0,561.0,True,README.md,65209.0,0.0,0.0,0.0,2.0,,,False,https://github.com/rails/solid_queue,,,,,https://github.com/rails/solid_queue
aws-sdk-licensemanagerusersubscriptions,1.54.0,23453764,64.4,29.0,45.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-licensemanagerusersubscriptions/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-licensemanagerusersubscriptions,,https://github.com/aws/aws-sdk-ruby
minitest-spec-rails,7.4.1,23403904,0.0,0.0,16.0,True,README.md,12455.0,1.0,0.0,0.0,4.0,https://www.rubydoc.info/gems/minitest-spec-rails/7.4.1,rubydoc.info,True,http://github.com/metaskills/minitest-spec-rails,,,,,https://github.com/metaskills/minitest-spec-rails
winrm,2.3.9,23364989,15.2,43.0,282.0,True,README.md,15048.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/winrm/2.3.9,rubydoc.info,True,https://github.com/WinRb/WinRM,,,,http://github.com/WinRb/WinRM/issues,https://github.com/winrb/winrm
pdf-inspector,1.3.0,23363680,0.0,0.0,47.0,True,README.md,2366.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/pdf-inspector/1.3.0,rubydoc.info,True,https://github.com/prawnpdf/pdf-inspector,,,,,https://github.com/prawnpdf/pdf-inspector
oauth-tty,1.0.13,23340895,2.8,1.0,36.0,True,README.md,46343.0,1.0,1.0,0.0,9.0,https://www.rubydoc.info/gems/oauth-tty/1.0.13,rubydoc.info,True,https://oauth-tty.galtzo.com,https://github.com/ruby-oauth/oauth-tty/blob/v1.0.13/CHANGELOG.md,https://github.com/ruby-oauth/oauth-tty/wiki,https://github.com/ruby-oauth/oauth-tty/tree/v1.0.13,https://github.com/ruby-oauth/oauth-tty/issues,https://github.com/ruby-oauth/oauth-tty
allure-ruby-commons,2.29.1,23301520,73.8,93.0,126.0,True,README.md,3768.0,0.0,0.0,0.0,1.0,https://github.com/allure-framework/allure-ruby/blob/master/allure-ruby-commons/README.md,github.com,False,https://github.com/allure-framework/allure-ruby,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,https://github.com/allure-framework/allure-ruby/tree/master/allure-ruby-commons,https://github.com/allure-framework/allure-ruby/issues,https://github.com/allure-framework/allure-ruby
telesign,4.0.2,23300682,60.0,12.0,20.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/telesign/4.0.2,rubydoc.info,True,http://rubygems.org/gems/telesign,,,,,
unicode,0.4.4,23298314,0.0,0.0,5.0,True,README,4570.0,0.0,0.0,0.0,0.0,http://www.yoshidam.net/unicode.txt,yoshidam.net,False,,,,http://github.com/blackwinter/unicode,,https://github.com/blackwinter/unicode
dnsruby,1.74.0,23295289,27.2,274.0,1009.0,True,README.md,3255.0,0.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/dnsruby/,rubydoc.info,True,https://github.com/alexdalitz/dnsruby,https://github.com/alexdalitz/dnsruby/blob/master/RELEASE_NOTES.md,,,https://github.com/alexdalitz/dnsruby/issues,https://github.com/alexdalitz/dnsruby
