gem,version,released,status,gem_bytes,rb_files,native_files,functions,functions_ruby,functions_native,functions_public,functions_private,functions_protected,functions_module_function,native_languages,lines_code,lines_total,parse_errors,added,removed,net,running_total,drift
aws-sdk-applicationdiscoveryservice,1.104.0,2026-07-09,ok,56320,11,0,63,63,0,61,2,0,0,,2052,5758,0,63,0,63,63,0
tpm-key_attestation,0.14.2,2026-08-03,ok,36352,16,0,63,63,0,35,28,0,0,,527,701,0,63,0,63,63,0
ipaddr,1.2.9,2026-04-25,ok,11776,1,0,63,63,0,51,8,4,0,,608,862,0,63,0,63,63,0
vmstat,2.3.1,2019-02-06,ok,27648,16,7,63,58,8,63,0,0,0,c,435,829,0,63,0,63,63,0
rubocop-discourse,3.20.0,2026-09-08,ok,16896,27,0,63,63,0,34,29,0,0,,803,1376,0,63,0,63,63,0
aws-sdk-mediaconvert,1.192.0,2026-09-01,ok,323584,11,0,63,63,0,61,2,0,0,,6736,28210,0,63,0,63,63,0
rackup,2.3.1,2025-12-05,ok,17920,8,0,63,63,0,49,14,0,0,,783,1149,0,63,0,63,63,0
aws-sdk-lookoutforvision,1.57.0,2025-10-30,ok,47104,11,0,63,63,0,61,2,0,0,,1743,5458,0,63,0,63,63,0
pundit,2.5.2,2025-09-24,ok,25088,16,0,63,64,0,41,5,17,0,,477,1110,0,63,0,63,63,0
squasher,0.8.0,2024-04-10,ok,17408,6,0,63,63,0,43,20,0,0,,418,524,0,63,0,63,63,0
aws-sdk-honeycode,1.32.0,2024-05-14,ok,41984,11,0,63,63,0,61,2,0,0,,1657,4654,0,63,0,63,63,0
canvas_link_migrator,1.0.20,2026-05-15,ok,22016,7,0,63,63,0,63,0,0,0,,613,883,0,63,0,63,63,0
aws-sdk-controltower,1.63.0,2026-08-31,ok,45568,12,0,63,63,0,61,2,0,0,,1949,5509,0,63,0,63,63,0
konfig-config,3.0.0,2024-03-08,ok,8192,19,0,62,62,0,54,8,0,0,,384,572,0,62,0,62,62,0
aws-sdk-secretsmanager,1.134.0,2026-07-09,ok,68096,11,0,62,62,0,60,2,0,0,,1723,7645,0,62,0,62,62,0
aws-sdk-codestar,1.59.0,2024-08-09,ok,34816,11,0,62,62,0,60,2,0,0,,1509,3944,0,62,0,62,62,0
activerecord-session_store,2.3.0,2026-07-13,ok,13312,9,0,62,64,0,47,13,2,0,,449,666,1,62,0,62,62,0
mdl,0.18.1,2026-08-09,ok,23040,14,0,62,62,0,61,1,0,0,,1622,2074,0,62,0,62,62,0
net-protocol,0.3.0,2026-08-25,ok,10752,1,0,62,62,0,45,17,0,0,,421,599,0,62,0,62,62,0
rdf-normalize,0.7.0,2023-09-01,ok,15360,8,0,62,62,0,50,5,7,0,,569,893,0,62,0,62,62,0
aws-sdk-apprunner,1.75.0,2026-07-09,ok,63488,11,0,62,62,0,60,2,0,0,,2290,7929,0,62,0,62,62,0
allure-rspec,2.29.1,2026-04-15,ok,9728,6,0,62,62,0,36,26,0,0,,323,564,0,62,0,62,62,0
once-ler,2.3.0,2026-07-01,ok,10240,8,0,62,62,0,60,2,0,0,,433,560,0,62,0,62,62,0
aws-sdk-managedblockchain,1.88.0,2026-07-09,ok,50176,11,0,62,62,0,60,2,0,0,,2040,6506,0,62,0,62,62,0
axiom-types,0.1.1,2014-03-27,ok,23552,25,0,62,62,0,50,11,1,0,,567,1363,0,62,0,62,62,0
field_test,1.0.0,2026-04-02,ok,18944,19,2,61,60,1,55,6,0,0,c,551,706,0,61,0,61,61,0
aws-sdk-kinesisanalytics,1.89.0,2026-07-09,ok,51712,11,0,61,61,0,59,2,0,0,,1824,6269,0,61,0,61,61,0
aws-sdk-textract,1.95.0,2026-08-11,ok,70144,11,0,61,61,0,59,2,0,0,,2269,8008,0,61,0,61,61,0
aws-sdk-iotevents,1.84.0,2026-06-29,ok,60416,11,0,61,61,0,59,2,0,0,,2259,8448,0,61,0,61,61,0
op-clamav-client,3.4.2,2024-04-22,ok,26112,16,0,61,61,0,55,4,2,0,,380,716,0,61,0,61,61,0
gemojione,4.3.3,2020-06-09,ok,17678848,7,0,61,61,0,44,17,0,0,,549,658,0,61,0,61,61,0
rotp,6.3.0,2023-08-30,ok,21504,9,0,61,61,0,36,25,0,0,,367,521,0,61,0,61,61,0
tomlrb,2.0.4,2025-12-18,ok,14336,10,0,61,61,0,51,10,0,0,,1090,1425,0,61,0,61,61,0
aws-sdk-privatenetworks,1.33.0,2025-05-20,ok,43520,11,0,61,61,0,59,2,0,0,,1696,5454,0,61,0,61,61,0
aws-sdk-migrationhuborchestrator,1.48.0,2026-07-09,ok,45568,12,0,61,61,0,59,2,0,0,,2233,6502,0,61,0,61,61,0
public_suffix,7.0.5,2026-03-03,ok,108544,6,0,61,62,0,58,2,1,0,,287,1070,0,61,0,61,61,0
database_cleaner-active_record,2.2.2,2025-07-30,ok,15872,7,0,61,61,0,30,31,0,0,,392,497,0,61,0,61,61,0
aws-sdk-computeoptimizer,1.100.0,2026-07-09,ok,106496,11,0,61,61,0,59,2,0,0,,3545,13941,0,61,0,61,61,0
mercenary,0.4.0,2020-01-18,ok,17920,6,0,61,63,0,61,0,0,0,,304,562,0,61,0,61,61,0
h3,3.7.4,2025-04-04,ok,17341952,15,103,60,60,0,42,18,0,0,c,625,1829,0,60,0,60,60,0
win32-certstore,0.6.16,2024-03-04,ok,16896,9,0,60,60,0,42,18,0,0,,605,994,0,60,0,60,60,0
cookiejar,0.3.4,2024-01-05,ok,20992,5,0,60,60,0,54,0,6,0,,545,993,0,60,0,60,60,0
roo-xls,2.0.0,2026-01-05,ok,1062400,5,0,60,60,0,43,17,0,0,,567,727,0,60,0,60,60,0
aws-sdk-ivschat,1.60.0,2026-07-09,ok,36352,12,0,60,60,0,58,2,0,0,,1329,3883,0,60,0,60,60,0
gettext_i18n_rails,2.2.0,2026-05-25,ok,12800,18,0,60,60,0,52,3,5,0,,543,742,0,60,0,60,60,0
cucumber-rails,4.1.0,2026-07-03,ok,16384,20,0,60,61,0,37,21,2,0,,510,698,0,60,0,60,60,0
rice,4.12.0,2026-04-20,ok,313344,14,99,60,43,39,59,1,0,0,cpp,480,692,0,60,0,60,60,0
aws-sdk-support,1.95.0,2026-08-31,ok,53248,11,0,60,60,0,58,2,0,0,,1677,6092,0,60,0,60,60,0
inst-jobs-statsd,4.0.2,2024-11-18,ok,8704,18,0,60,60,0,59,1,0,0,,452,621,0,60,0,60,60,0
toml-rb,4.2.1,2026-07-31,ok,12288,12,0,60,60,0,47,13,0,0,,435,632,0,60,0,60,60,0
aws-sdk-appflow,1.93.0,2026-07-09,ok,97280,11,0,60,60,0,58,2,0,0,,3549,11906,0,60,0,60,60,0
aws-sdk-voiceid,1.60.0,2026-07-09,ok,47104,11,0,60,60,0,58,2,0,0,,2015,5928,0,60,0,60,60,0
maxmind-db,1.4.0,2025-11-20,ok,17408,7,0,60,60,0,37,23,0,0,,474,800,0,60,0,60,60,0
aws-sdk-mturk,1.89.0,2026-07-09,ok,64512,11,0,60,60,0,58,2,0,0,,2076,7318,0,60,0,60,60,0
hiredis,0.6.3,2018-11-08,ok,59904,9,4,60,56,11,58,1,1,0,c,442,594,0,60,0,60,60,0
tty-markdown,0.7.2,2023-03-12,ok,16896,6,0,59,61,0,16,43,0,0,,647,1163,0,59,0,59,59,0
aws-sdk-synthetics,1.87.0,2026-07-09,ok,60928,11,0,59,59,0,57,2,0,0,,1870,6978,0,59,0,59,59,0
discourse-emojis,1.0.46,2026-04-22,ok,53465088,11,0,59,59,0,17,42,0,0,,1341,1598,0,59,0,59,59,0
aws-sdk-route53recoveryreadiness,1.58.0,2026-07-09,ok,36352,11,0,59,59,0,57,2,0,0,,1813,4735,0,59,0,59,59,0
bacon,1.2.0,2012-12-21,ok,18432,4,0,59,61,0,57,2,0,0,,325,400,0,59,0,59,59,0
retriable,5.0.1,2026-08-28,ok,50688,6,0,59,59,0,34,25,0,25,,526,797,1,59,0,59,59,0
saharspec,0.0.10,2023-02-18,ok,16896,16,0,59,59,0,56,3,0,0,,419,935,0,59,0,59,59,0
yajl-ruby,1.4.3,2022-05-26,ok,558592,16,20,59,38,21,57,1,1,0,c,418,581,0,59,0,59,59,0
webrobots,0.1.2,2016-01-04,ok,24064,4,0,58,58,0,51,7,0,0,,757,1004,0,58,0,58,58,0
web-push,3.1.0,2025-12-18,ok,15872,7,0,58,58,0,33,25,0,0,,327,482,0,58,0,58,58,0
aws-sdk-backupgateway,1.56.0,2026-07-23,ok,37888,11,0,58,58,0,56,2,0,0,,1523,4241,0,58,0,58,58,0
rex-zip,0.1.6,2025-02-13,ok,20992,6,0,58,58,0,57,1,0,0,,435,827,0,58,0,58,58,0
rbtrace,0.5.5,2026-08-07,ok,522752,11,1,58,57,1,48,10,0,0,c,1120,1489,0,58,0,58,58,0
aws-sdk-cognitosync,1.85.0,2026-07-09,ok,35328,11,0,58,58,0,56,2,0,0,,1281,3770,0,58,0,58,58,0
rack-accept,0.4.5,2012-06-15,ok,14336,10,0,58,58,0,54,4,0,0,,312,530,0,58,0,58,58,0
geokit-rails,2.5.0,2023-01-21,ok,41984,19,0,58,60,0,41,17,0,0,,557,902,0,58,0,58,58,0
sucker_punch,3.3.0,2025-12-23,ok,18944,12,0,57,61,0,55,1,1,0,,412,610,1,57,0,57,57,0
aws-sdk-docdbelastic,1.48.0,2026-07-09,ok,38400,11,0,57,57,0,55,2,0,0,,1350,4236,0,57,0,57,57,0
simple_captcha2,0.5.0,2019-12-05,ok,16384,19,0,57,65,0,38,14,5,0,,589,855,0,57,0,57,57,0
net-http2,0.19.0,2025-02-25,ok,12800,8,0,57,57,0,37,20,0,0,,425,575,0,57,0,57,57,0
aws-sdk-migrationhub,1.90.0,2026-07-09,ok,38400,11,0,57,57,0,55,2,0,0,,1455,4166,0,57,0,57,57,0
maxminddb,0.1.22,2018-09-15,ok,15872,9,0,57,57,0,46,11,0,0,,357,451,0,57,0,57,57,0
aws-sdk-comprehendmedical,1.85.0,2026-07-09,ok,44032,11,0,57,57,0,55,2,0,0,,1804,5590,0,57,0,57,57,0
aws-sdk-lexruntimev2,1.71.0,2026-07-09,ok,52736,13,0,57,57,0,54,3,0,0,,1421,5167,0,57,0,57,57,0
aws-sdk-marketplacemetering,1.103.0,2026-08-25,ok,35328,11,0,57,57,0,55,2,0,0,,853,2682,0,57,0,57,57,0
goldiloader,6.0.0,2025-11-05,ok,9216,9,0,57,57,0,46,11,0,0,,366,510,0,57,0,57,57,0
allocation_stats,0.1.5,2014-07-24,ok,27648,5,0,57,58,0,57,0,0,0,,420,776,0,57,0,57,57,0
aws-sdk-amplifyuibuilder,1.60.0,2026-07-09,ok,76800,12,0,57,57,0,55,2,0,0,,2644,12133,0,57,0,57,57,0
aws-sdk-qldb,1.67.0,2025-10-30,ok,44544,11,0,57,57,0,55,2,0,0,,1300,4550,0,57,0,57,57,0
omniauth-auth0,3.2.0,2026-05-28,ok,40960,7,0,56,56,0,26,30,0,0,,426,599,0,56,0,56,56,0
aws-sdk-amplifybackend,1.66.0,2026-07-09,ok,49152,11,0,56,56,0,54,2,0,0,,2710,7619,0,56,0,56,56,0
aws-sdk-account,1.62.0,2026-07-27,ok,35328,12,0,56,56,0,54,2,0,0,,1074,3916,0,56,0,56,56,0
activerecord-pg-extensions,0.8.1,2026-08-11,ok,14336,11,0,56,56,0,34,22,0,0,,576,833,0,56,0,56,56,0
rails_multisite,9.0.0,2026-08-19,ok,10240,9,0,56,56,0,55,1,0,0,,439,570,0,56,0,56,56,0
fog-dynect,0.5.0,2021-04-28,ok,17920,19,0,56,56,0,54,2,0,0,,906,1137,0,56,0,56,56,0
hike,2.1.3,2014-04-25,ok,9728,7,0,56,56,0,47,1,8,0,,276,512,0,56,0,56,56,0
aws-sdk-appintegrationsservice,1.72.0,2026-09-02,ok,40448,11,0,56,56,0,54,2,0,0,,1683,5027,0,56,0,56,56,0
marginalia,1.11.1,2021-08-20,ok,17408,4,0,55,56,0,34,21,0,0,,333,406,0,55,0,55,55,0
paranoia,3.1.0,2025-11-07,ok,19456,4,0,55,56,0,45,10,0,0,,399,497,0,55,0,55,55,0
rails-html-sanitizer,1.7.1,2026-07-16,ok,15360,4,0,55,55,0,41,5,9,0,,428,726,0,55,0,55,55,0
pgvector,0.3.3,2026-03-19,ok,9216,9,0,55,55,0,51,4,0,0,,378,458,0,55,0,55,55,0
google-cloud-core,1.9.0,2026-06-11,ok,20480,5,0,55,57,0,42,8,5,0,,428,965,0,55,0,55,55,0
aws-sdk-migrationhubstrategyrecommendations,1.56.0,2026-07-09,ok,55296,11,0,55,55,0,53,2,0,0,,2133,5871,0,55,0,55,55,0
lru_redux,1.1.0,2015-04-07,ok,12288,13,0,55,61,0,51,0,4,0,,428,576,0,55,0,55,55,0
activerecord-deprecated_finders,1.0.4,2015-04-01,ok,10752,7,0,55,55,0,53,1,1,0,,542,680,0,55,0,55,55,0
rails-observers,0.1.5,2017-07-16,ok,14336,19,0,55,55,0,35,3,17,0,,449,983,2,55,0,55,55,0
claide-plugins,0.9.2,2016-10-02,ok,20480,12,0,55,57,0,48,7,0,0,,434,776,0,55,0,55,55,0
premailer,1.30.0,2026-08-19,ok,25088,11,0,54,54,0,46,4,4,0,,1255,1938,0,54,0,54,54,0
rubocop-thread_safety,0.7.3,2025-06-19,ok,13312,11,0,54,54,0,22,32,0,0,,547,935,0,54,0,54,54,0
io-console,0.9.2,2026-08-10,ok,31744,2,1,54,4,50,54,0,0,0,c,60,85,0,54,0,54,54,0
chef-winrm-fs,1.4.2,2025-10-29,ok,22016,6,0,54,54,0,19,35,0,0,,512,1033,0,54,0,54,54,0
slack-messenger,2.3.6,2024-07-04,ok,14848,14,0,54,54,0,41,13,0,0,,435,592,0,54,0,54,54,0
jsonpath,1.1.5,2023-10-12,ok,23552,6,0,54,54,0,35,19,0,0,,526,683,0,54,0,54,54,0
commonmarker,2.10.0,2026-08-24,ok,33280,11,7,54,13,41,54,0,0,0,rust,263,379,0,54,0,54,54,0
figaro,1.3.0,2025-06-25,ok,19456,11,0,54,54,0,27,27,0,0,,289,379,0,54,0,54,54,0
winrm-fs,1.3.5,2020-09-10,ok,21504,6,0,54,54,0,19,35,0,0,,512,1033,0,54,0,54,54,0
cocoapods-trunk,1.6.0,2021-09-01,ok,24576,11,0,54,54,0,32,22,0,0,,639,773,0,54,0,54,54,0
aws-sdk-sagemakergeospatial,1.48.0,2026-07-09,ok,51200,11,0,54,54,0,52,2,0,0,,2068,6005,0,54,0,54,54,0
meta_request,0.8.6,2026-05-27,ok,10240,14,0,54,54,0,41,13,0,4,,398,545,0,54,0,54,54,0
tty-box,0.7.0,2020-12-20,ok,13312,4,0,54,61,0,53,1,0,33,,372,610,0,54,0,54,54,0
strings,0.2.1,2021-03-09,ok,14336,9,0,54,54,0,54,0,0,0,,455,887,0,54,0,54,54,0
sdoc,2.6.5,2025-10-18,ok,293376,8,0,53,53,0,35,0,18,0,,518,657,0,53,0,53,53,0
paypalhttp,2.0.1,2022-07-27,ok,13312,11,0,53,53,0,53,0,0,0,,342,433,0,53,0,53,53,0
aws-sdk-importexport,1.74.0,2026-07-09,ok,27648,7,0,53,53,0,53,0,0,0,,849,2398,0,53,0,53,53,0
aws-sdk-codeguruprofiler,1.71.0,2026-07-09,ok,49664,11,0,53,53,0,51,2,0,0,,1572,5134,0,53,0,53,53,0
turbo_tests,2.2.5,2025-03-10,ok,16896,7,0,53,53,0,40,12,1,0,,682,836,0,53,0,53,53,0
simple_oauth,0.4.1,2026-04-20,ok,16384,8,0,53,53,0,29,24,0,0,,290,769,0,53,0,53,53,0
aws-sdk-timestreamwrite,1.66.0,2026-07-09,ok,46080,11,0,53,53,0,51,2,0,0,,1660,4841,0,53,0,53,53,0
rb-kqueue,0.2.8,2022-02-07,ok,19456,13,0,53,53,0,51,2,0,0,,468,1094,0,53,0,53,53,0
canvas_webex,0.18.2,2022-03-22,ok,29696,10,0,53,53,0,46,0,7,0,,501,814,0,53,0,53,53,0
aws-sdk-rdsdataservice,1.90.0,2026-07-09,ok,36352,11,0,53,53,0,51,2,0,0,,1130,3374,0,53,0,53,53,0
power_assert,3.1.0,2026-08-15,ok,15872,8,0,53,54,0,35,18,0,0,,631,737,0,53,0,53,53,0
aws-sdk-rolesanywhere,1.55.0,2026-07-28,ok,38912,12,0,53,53,0,51,2,0,0,,1425,4714,0,53,0,53,53,0
aws-sdk-oam,1.52.0,2026-07-09,ok,33792,11,0,52,52,0,50,2,0,0,,1107,3508,0,52,0,52,52,0
aws-sdk-codegurureviewer,1.82.0,2026-07-09,ok,47616,12,0,52,52,0,48,4,0,0,,1491,5096,0,52,0,52,52,0
dependabot-git_submodules,0.395.0,2026-09-07,ok,10240,11,0,52,52,0,21,30,1,0,,649,836,0,52,0,52,52,0
uniform_notifier,1.18.0,2025-08-31,ok,15360,19,0,52,52,0,29,6,17,0,,444,599,0,52,0,52,52,0
aws-sdk-appregistry,1.66.0,2026-07-09,ok,38400,11,0,52,52,0,50,2,0,0,,1520,4393,0,52,0,52,52,0
aws-sdk-braket,1.74.0,2026-07-09,ok,45056,11,0,52,52,0,50,2,0,0,,1624,4681,0,52,0,52,52,0
trilogy,2.13.0,2026-08-18,ok,75264,6,26,52,26,26,52,0,0,0,c,365,460,0,52,0,52,52,0
aws-sdk-resourcegroups,1.100.0,2026-07-09,ok,49664,11,0,52,52,0,50,2,0,0,,1656,5590,0,52,0,52,52,0
aws-sdk-opsworkscm,1.89.0,2025-08-25,ok,50176,12,0,52,52,0,48,4,0,0,,1319,4867,0,52,0,52,52,0
klogger-logger,1.5.0,2024-09-16,ok,11264,12,0,52,52,0,44,8,0,0,,385,537,0,52,0,52,52,0
aws-sdk-ssmsap,1.56.0,2026-07-09,ok,43520,11,0,52,52,0,50,2,0,0,,1865,5330,0,52,0,52,52,0
murmurhash3,0.1.7,2023-01-05,ok,11264,6,1,51,49,14,51,0,0,0,c,205,239,0,51,0,51,51,0
appbundler,0.13.4,2021-06-30,ok,21504,4,0,51,51,0,46,5,0,0,,391,617,0,51,0,51,51,0
pry-stack_explorer,0.6.3,2026-04-11,ok,12288,5,0,51,54,0,29,22,0,0,,471,692,0,51,0,51,51,0
aws-sdk-simpledb,1.79.0,2026-07-09,ok,28160,7,0,51,51,0,51,0,0,0,,819,2379,0,51,0,51,51,0
aws-sdk-cloudsearch,1.91.0,2026-07-09,ok,46080,11,0,51,51,0,49,2,0,0,,1724,5504,0,51,0,51,51,0
orm_adapter,0.5.0,2013-11-12,ok,15360,8,0,51,51,0,41,0,10,0,,278,426,0,51,0,51,51,0
rack-timeout,0.7.0,2024-05-20,ok,26624,11,0,51,55,0,46,5,0,0,,415,567,0,51,0,51,51,0
mini_portile,0.6.2,2014-12-30,ok,13824,1,0,51,51,0,28,23,0,0,,349,438,0,51,0,51,51,0
sassc-embedded,1.80.9,2026-06-11,ok,31232,3,0,51,51,0,34,17,0,10,,527,650,0,51,0,51,51,0
strscan,3.1.8,2026-03-31,ok,26112,4,1,51,49,49,51,0,0,0,c,390,485,0,51,0,51,51,0
state_machines-activerecord,0.200.0,2026-06-12,ok,19456,5,0,51,51,0,26,15,10,0,,401,1108,0,51,0,51,51,0
aws-sdk-mobile,1.55.0,2024-07-18,ok,27648,11,0,50,50,0,48,2,0,0,,993,2502,0,50,0,50,50,0
rack-proxy,2.0.0,2026-09-05,ok,26624,4,0,50,50,0,34,11,5,0,,423,665,0,50,0,50,50,0
aws-sdk-redshiftdataapiservice,1.78.0,2026-07-23,ok,43008,11,0,50,50,0,48,2,0,0,,1407,5099,0,50,0,50,50,0
traces,0.18.2,2025-09-10,ok,19968,11,0,50,56,0,50,0,0,0,,375,708,0,50,0,50,50,0
aws-sdk-iotdataplane,1.93.0,2026-07-09,ok,35328,11,0,50,50,0,48,2,0,0,,1062,3161,0,50,0,50,50,0
graphql-batch,0.6.1,2025-09-24,ok,16896,6,0,50,50,0,38,7,5,0,,277,364,0,50,0,50,50,0
rack-unreloader,2.1.0,2023-01-18,ok,17408,3,0,50,50,0,26,24,0,0,,492,752,0,50,0,50,50,0
aws-sdk-emrcontainers,1.76.0,2026-07-27,ok,52224,11,0,50,50,0,48,2,0,0,,1959,5986,0,50,0,50,50,0
yard-sorbet,0.9.0,2024-06-30,ok,15872,15,0,50,50,0,20,30,0,0,,490,716,0,50,0,50,50,0
aws-sdk-kafkaconnect,1.61.0,2026-08-31,ok,44032,12,0,50,50,0,48,2,0,0,,1952,5445,0,50,0,50,50,0
yabeda-actioncable,0.2.2,2025-03-19,ok,7680,7,0,50,50,0,34,16,0,0,,316,404,0,50,0,50,50,0
plaintext,0.3.7,2025-11-25,ok,19456,20,0,50,50,0,41,7,2,0,,442,578,0,50,0,50,50,0
dry-inflector,1.3.1,2026-01-12,ok,12288,7,0,49,49,0,44,5,0,0,,316,825,0,49,0,49,49,0
aws-sdk-iot1clickdevicesservice,1.63.0,2025-01-07,ok,27136,11,0,49,49,0,47,2,0,0,,942,2437,0,49,0,49,49,0
sshkey,3.0.0,2023-08-24,ok,31232,2,0,49,49,0,40,9,0,0,,412,675,0,49,0,49,49,0
fixture_builder,0.5.2,2019-08-11,ok,16896,7,0,49,49,0,29,4,16,0,,385,454,0,49,0,49,49,0
mixlib-authentication,3.0.10,2021-03-15,ok,15872,7,0,49,49,0,43,6,0,0,,457,839,0,49,0,49,49,0
starry,0.2.0,2024-04-15,ok,6656,5,0,49,49,0,43,6,0,0,,358,416,0,49,0,49,49,0
rodauth-omniauth,0.6.2,2025-08-03,ok,14336,2,0,49,50,0,17,32,0,0,,365,464,0,49,0,49,49,0
fastlane-sirp,1.1.0,2026-04-17,ok,38400,6,0,49,49,0,49,0,0,0,,369,596,0,49,0,49,49,0
aws-sdk-fis,1.68.0,2026-07-09,ok,47616,11,0,49,49,0,47,2,0,0,,2313,6628,0,49,0,49,49,0
nifty-utils,1.1.7,2015-06-08,ok,9728,15,0,49,49,0,49,0,0,0,,433,609,0,49,0,49,49,0
fog-riakcs,0.1.0,2015-02-03,ok,17408,17,0,49,49,0,46,3,0,0,,566,669,0,49,0,49,49,0
opentelemetry-instrumentation-active_record,0.13.0,2026-04-28,ok,12288,12,0,49,49,0,39,10,0,0,,368,538,0,49,0,49,49,0
digest-xxhash,0.2.9,2024-12-31,ok,100352,2,4,49,0,49,49,0,0,0,c,14,31,0,49,0,49,49,0
openvas-omp,0.0.4,2011-01-10,ok,10752,1,0,49,49,0,49,0,0,0,,524,916,0,49,0,49,49,0
omniauth_openid_connect,0.8.0,2024-07-04,ok,23040,5,0,49,49,0,20,29,0,0,,398,527,0,49,0,49,49,0
monetize,2.0.0,2025-12-11,ok,11264,11,0,49,49,0,30,19,0,0,,294,379,0,49,0,49,49,0
aws-sdk-applicationautoscaling,1.125.0,2026-07-09,ok,71168,11,0,49,49,0,47,2,0,0,,1525,9997,0,49,0,49,49,0
aws-sdk-timestreamquery,1.71.0,2026-07-09,ok,51712,11,0,49,49,0,47,2,0,0,,1633,4965,0,49,0,49,49,0
rex-sslscan,0.1.13,2025-05-10,ok,12288,4,0,48,48,0,44,0,4,0,,376,484,0,48,0,48,48,0
twitty,0.1.5,2023-03-15,ok,13312,9,0,48,48,0,36,12,0,0,,273,347,0,48,0,48,48,0
code_ownership,2.1.4,2026-08-11,ok,23345152,9,3192,48,42,6,44,4,0,0,c+rust,469,817,0,48,0,48,48,0
attr_encrypted,4.2.0,2025-01-23,ok,31232,4,0,48,48,0,35,0,13,0,,340,664,0,48,0,48,48,0
choice,0.2.0,2014-12-31,ok,25088,6,0,48,48,0,37,11,0,0,,414,760,0,48,0,48,48,0
rails-dom-testing,2.3.0,2025-05-20,ok,17920,9,0,48,48,0,26,16,6,0,,423,831,0,48,0,48,48,0
slack-notifier,2.4.0,2021-05-07,ok,13312,13,0,48,48,0,38,10,0,0,,386,511,0,48,0,48,48,0
roadie-rails,3.4.0,2025-10-25,ok,17920,13,0,48,48,0,36,12,0,4,,361,502,0,48,0,48,48,0
peek,1.1.0,2019-09-27,ok,25600,12,0,48,48,0,42,4,2,0,,314,450,0,48,0,48,48,0
aws-sdk-sagemakerruntime,1.102.0,2026-08-10,ok,33792,12,0,48,48,0,46,2,0,0,,735,2728,0,48,0,48,48,0
aws-sdk-mediastore,1.90.0,2026-07-09,ok,34816,11,0,48,48,0,46,2,0,0,,1082,3107,0,48,0,48,48,0
aws-sdk-pipes,1.56.0,2026-07-09,ok,66048,12,0,48,48,0,46,2,0,0,,2072,7232,0,48,0,48,48,0
fog-local,0.9.0,2025-03-20,ok,13312,8,0,48,48,0,37,11,0,0,,370,465,0,48,0,48,48,0
digest,3.2.1,2025-10-31,ok,41472,12,19,48,18,30,48,0,0,0,c,172,396,0,48,0,48,48,0
hcaptcha,7.1.0,2020-11-27,ok,11776,8,0,47,48,0,40,5,2,0,,310,438,0,47,0,47,47,0
aws-sdk-marketplacecatalog,1.84.0,2026-08-18,ok,59392,11,0,47,47,0,45,2,0,0,,2659,7396,0,47,0,47,47,0
hashdiff,1.2.1,2025-09-06,ok,17920,9,0,47,47,0,20,27,0,0,,503,810,0,47,0,47,47,0
aws-sdk-emrserverless,1.70.0,2026-07-09,ok,55296,11,0,47,47,0,45,2,0,0,,1986,6295,0,47,0,47,47,0
aws-sdk-route53recoverycluster,1.60.0,2026-07-09,ok,26624,11,0,47,47,0,45,2,0,0,,680,2018,0,47,0,47,47,0
aws-sdk-keyspaces,1.60.0,2026-07-09,ok,52224,12,0,47,47,0,45,2,0,0,,1602,6078,0,47,0,47,47,0
seed_dump,3.4.2,2026-05-13,ok,19968,5,0,47,47,0,6,41,0,0,,533,1095,0,47,0,47,47,0
opentelemetry-instrumentation-excon,0.29.1,2026-04-28,ok,14848,13,0,47,47,0,17,30,0,0,,586,836,0,47,0,47,47,0
bootstrap,5.3.8,2026-01-11,ok,169984,8,0,47,47,0,32,3,12,0,,382,471,0,47,0,47,47,0
aws-sdk-cloudhsmv2,1.94.0,2026-07-09,ok,39424,11,0,47,47,0,45,2,0,0,,1280,3950,0,47,0,47,47,0
aws-sdk-serverlessapplicationrepository,1.93.0,2026-07-09,ok,38400,11,0,47,47,0,45,2,0,0,,1480,4529,0,47,0,47,47,0
premailer-rails,1.12.0,2022-11-10,ok,25088,11,0,47,47,0,28,19,0,0,,359,444,0,47,0,47,47,0
fog-voxel,0.1.0,2015-04-04,ok,19456,23,0,47,47,0,47,0,0,0,,680,773,0,47,0,47,47,0
fauxhai-ng,9.3.0,2022-01-26,ok,523776,8,0,47,47,0,41,6,0,0,,571,688,0,47,0,47,47,0
literate_randomizer,0.4.0,2012-10-28,ok,186368,6,0,47,47,0,38,9,0,0,,210,405,0,47,0,47,47,0
rubocop-i18n,3.3.0,2026-04-10,ok,19968,13,0,47,47,0,17,30,0,0,,469,757,0,47,0,47,47,0
color_conversion,0.1.2,2024-07-08,ok,13312,14,0,47,47,0,25,12,10,0,,487,590,0,47,0,47,47,0
solid_cable,4.0.2,2026-07-18,ok,13312,11,0,47,47,0,29,18,0,0,,311,420,0,47,0,47,47,0
fog-radosgw,0.0.5,2016-01-10,ok,13824,16,0,47,48,0,44,3,0,0,,685,793,0,47,0,47,47,0
batch-loader,2.0.6,2025-12-09,ok,18944,7,0,47,47,0,36,11,0,0,,257,338,0,47,0,47,47,0
fivemat,1.3.7,2018-07-23,ok,10240,11,0,47,48,0,43,4,0,0,,363,448,0,47,0,47,47,0
awesome_bot,1.20.0,2021-03-19,ok,25600,11,0,46,46,0,46,0,0,0,,636,798,0,46,0,46,46,0
store_attribute,2.2.0,2026-07-18,ok,12288,6,0,46,46,0,37,0,9,0,,319,504,0,46,0,46,46,0
